,BaseDateTime,MMSI,LAT,LON,SOG,COG,Heading
6325,2022-02-02 22:11:00,211626110,54.57382,11.057202,8.0,85.3,88.0
6326,2022-02-02 22:11:01,209183000,55.162493,13.2815,15.1,154.0,158.0
6327,2022-02-02 22:11:03,211626110,54.573828,11.057393,8.0,85.6,88.0
6328,2022-02-02 22:11:06,211626110,54.573838,11.057583,8.0,85.6,87.0
6329,2022-02-02 22:11:08,209183000,55.162167,13.281832,15.1,155.0,157.0
6330,2022-02-02 22:11:10,219039000,53.852583,7.89275,0.2,191.5,87.0
6331,2022-02-02 22:11:10,211626110,54.573847,11.057773,8.0,85.6,87.0
6332,2022-02-02 22:11:14,211626110,54.573858,11.058027,8.0,85.8,86.0
6333,2022-02-02 22:11:17,211626110,54.573868,11.058217,8.0,85.6,85.0
6334,2022-02-02 22:11:20,211626110,54.573877,11.058407,8.0,85.7,85.0
6336,2022-02-02 22:11:20,219039000,53.852567,7.89275,0.2,197.2,86.0
6337,2022-02-02 22:11:23,211626110,54.57389,11.058662,8.0,85.2,86.0
6338,2022-02-02 22:11:30,219039000,53.852567,7.89275,0.2,197.9,85.0
6339,2022-02-02 22:11:31,211626110,54.573912,11.059105,8.0,85.0,87.0
6340,2022-02-02 22:11:37,209183000,55.160263,13.283383,15.1,153.0,156.0
6341,2022-02-02 22:11:37,211626110,54.573932,11.059485,8.0,85.1,87.0
6342,2022-02-02 22:11:40,219039000,53.852567,7.89275,0.2,192.4,84.0
6343,2022-02-02 22:11:43,209183000,55.15983,13.283667,15.1,154.0,156.0
6344,2022-02-02 22:11:44,211626110,54.573953,11.059928,8.0,85.3,88.0
6345,2022-02-02 22:11:46,211626110,54.573962,11.060118,8.0,85.3,88.0
6346,2022-02-02 22:11:49,211626110,54.573972,11.060308,8.0,85.5,88.0
6347,2022-02-02 22:11:49,219039000,53.85255,7.89275,0.2,182.9,83.0
6349,2022-02-02 22:11:54,211626110,54.573982,11.060562,8.0,85.6,87.0
6350,2022-02-02 22:11:56,209183000,55.159163,13.284498,15.0,153.0,156.0
6351,2022-02-02 22:11:57,211626110,54.57399,11.060752,8.0,85.8,86.0
6352,2022-02-02 22:12:01,209183000,55.158837,13.284665,15.0,153.0,156.0
6353,2022-02-02 22:12:04,211626110,54.574008,11.061195,8.0,85.8,85.0
6354,2022-02-02 22:12:06,211626110,54.574017,11.061383,8.0,85.6,85.0
6355,2022-02-02 22:12:08,209183000,55.158333,13.285,15.1,153.0,156.0
6356,2022-02-02 22:12:10,219039000,53.852533,7.89275,0.2,188.5,81.0
6357,2022-02-02 22:12:10,211626110,54.574025,11.061573,8.0,85.4,85.0
6358,2022-02-02 22:12:14,211626110,54.574037,11.061825,8.0,85.1,86.0
6359,2022-02-02 22:12:17,211626110,54.574047,11.062015,8.0,85.2,86.0
6360,2022-02-02 22:12:19,209183000,55.157657,13.285667,15.1,154.0,157.0
6361,2022-02-02 22:12:21,211626110,54.574058,11.062268,8.0,84.9,87.0
6362,2022-02-02 22:12:23,211626110,54.574068,11.062457,8.0,85.0,87.0
6363,2022-02-02 22:12:26,209183000,55.157333,13.285998,15.0,154.0,157.0
6364,2022-02-02 22:12:30,219039000,53.852517,7.89275,0.2,189.8,79.0
6365,2022-02-02 22:12:30,211626110,54.574087,11.062835,8.0,85.1,88.0
6366,2022-02-02 22:12:31,209183000,55.157,13.286332,15.1,154.0,157.0
6367,2022-02-02 22:12:37,211626110,54.574108,11.063278,8.0,85.4,87.0
6368,2022-02-02 22:12:40,219039000,53.8525,7.89275,0.3,174.1,78.0
6369,2022-02-02 22:12:43,209183000,55.15617,13.286938,15.0,154.0,157.0
6370,2022-02-02 22:12:44,211626110,54.57413,11.063722,8.0,85.8,86.0
6371,2022-02-02 22:12:46,211626110,54.574138,11.063912,8.0,85.7,86.0
6372,2022-02-02 22:12:50,211626110,54.574148,11.064102,8.0,85.8,86.0
6373,2022-02-02 22:12:53,211626110,54.574158,11.064357,8.0,85.7,85.0
6374,2022-02-02 22:12:56,211626110,54.574168,11.064547,8.0,85.7,85.0
6375,2022-02-02 22:12:56,209183000,55.155323,13.287667,15.0,154.0,157.0
6376,2022-02-02 22:12:59,219039000,53.852483,7.89275,0.3,166.3,75.0
6377,2022-02-02 22:13:00,211626110,54.574177,11.064737,8.0,85.5,85.0
6378,2022-02-02 22:13:01,209183000,55.154997,13.287833,14.9,154.0,157.0
6379,2022-02-02 22:13:04,211626110,54.574188,11.06499,8.0,85.2,85.0
6380,2022-02-02 22:13:06,211626110,54.574198,11.06518,8.0,85.3,86.0
6381,2022-02-02 22:13:08,209183000,55.154663,13.288165,15.0,154.0,157.0
6382,2022-02-02 22:13:10,219039000,53.852483,7.892767,0.4,169.7,74.0
6383,2022-02-02 22:13:10,211626110,54.57421,11.065433,8.0,84.9,86.0
6384,2022-02-02 22:13:13,209183000,55.154337,13.288498,15.0,154.0,157.0
6385,2022-02-02 22:13:14,219003217,54.909077,9.781602,0.1,210.8,19.0
6386,2022-02-02 22:13:14,211626110,54.57422,11.065623,8.0,85.1,87.0
6387,2022-02-02 22:13:17,211626110,54.57423,11.065813,8.0,84.9,87.0
6388,2022-02-02 22:13:20,219039000,53.852467,7.892767,0.2,196.3,73.0
6389,2022-02-02 22:13:20,211626110,54.574242,11.066067,8.0,85.0,87.0
6390,2022-02-02 22:13:24,211626110,54.574252,11.066258,8.0,84.9,87.0
6391,2022-02-02 22:13:26,209183000,55.1535,13.289167,15.0,154.0,157.0
6392,2022-02-02 22:13:30,219039000,53.85245,7.892767,0.2,195.1,71.0
6393,2022-02-02 22:13:30,211626110,54.57427,11.066638,8.0,84.9,88.0
6394,2022-02-02 22:13:31,209183000,55.153157,13.2895,15.1,154.0,157.0
6395,2022-02-02 22:13:37,209183000,55.1528,13.289798,15.0,154.0,157.0
6396,2022-02-02 22:13:37,211626110,54.574293,11.067083,8.0,85.0,87.0
6397,2022-02-02 22:13:43,211626110,54.574315,11.067527,8.0,85.0,85.0
6398,2022-02-02 22:13:46,211626110,54.574325,11.067717,8.0,84.8,86.0
6399,2022-02-02 22:13:49,219039000,53.852433,7.892767,0.2,195.1,69.0
6400,2022-02-02 22:13:50,209183000,55.151993,13.290498,15.2,153.0,156.0
6401,2022-02-02 22:13:50,211626110,54.574335,11.067907,8.0,84.9,86.0
6402,2022-02-02 22:13:54,211626110,54.574348,11.068162,8.0,84.4,88.0
6403,2022-02-02 22:13:56,209183000,55.151667,13.290832,14.9,153.0,156.0
6404,2022-02-02 22:13:57,211626110,54.574358,11.068352,8.0,84.8,89.0
6405,2022-02-02 22:14:00,211626110,54.574368,11.068542,8.0,84.7,89.0
6406,2022-02-02 22:14:04,211626110,54.57438,11.068797,8.0,85.1,88.0
6407,2022-02-02 22:14:06,211626110,54.574388,11.068988,8.0,85.2,88.0
6408,2022-02-02 22:14:09,211626110,54.574398,11.06918,8.0,85.2,87.0
6409,2022-02-02 22:14:13,209183000,55.150497,13.291667,15.0,154.0,156.0
6410,2022-02-02 22:14:14,211626110,54.57441,11.069433,8.0,85.4,87.0
6411,2022-02-02 22:14:17,211626110,54.574418,11.069625,8.0,85.4,87.0
6412,2022-02-02 22:14:19,209183000,55.150163,13.292,15.0,154.0,157.0
6413,2022-02-02 22:14:20,219039000,53.8524,7.892783,0.4,164.4,64.0
6414,2022-02-02 22:14:20,211626110,54.57443,11.06988,8.0,85.4,87.0
6415,2022-02-02 22:14:24,211626110,54.574438,11.070072,8.0,85.5,87.0
6416,2022-02-02 22:14:26,209183000,55.14983,13.292332,15.0,154.0,156.0
6417,2022-02-02 22:14:30,219039000,53.852383,7.892783,0.3,172.8,62.0
6418,2022-02-02 22:14:30,211626110,54.574455,11.070453,8.0,85.5,87.0
6419,2022-02-02 22:14:37,211626110,54.574455,11.070453,8.0,85.5,87.0
6420,2022-02-02 22:14:37,211626110,54.574477,11.070902,8.1,85.4,87.0
6421,2022-02-02 22:14:42,211626110,54.574497,11.071348,8.1,85.3,87.0
6422,2022-02-02 22:14:46,211626110,54.574505,11.071542,8.1,85.4,87.0
6423,2022-02-02 22:14:50,209183000,55.148333,13.293667,15.1,154.0,157.0
6424,2022-02-02 22:14:50,211626110,54.574515,11.071733,8.1,85.3,87.0
6425,2022-02-02 22:14:54,211626110,54.574527,11.07199,8.1,85.4,87.0
6426,2022-02-02 22:14:56,209183000,55.147997,13.294,15.0,154.0,157.0
6427,2022-02-02 22:14:57,211626110,54.574535,11.072182,8.1,85.3,87.0
6428,2022-02-02 22:14:59,211626110,54.574545,11.072375,8.1,85.4,86.0
6429,2022-02-02 22:15:03,211626110,54.574558,11.07263,8.1,85.2,87.0
6430,2022-02-02 22:15:06,211626110,54.574568,11.072823,8.1,85.4,86.0
6431,2022-02-02 22:15:10,211626110,54.574582,11.073078,8.1,85.2,87.0
6432,2022-02-02 22:15:13,211626110,54.574592,11.073272,8.1,85.5,86.0
6433,2022-02-02 22:15:13,209183000,55.146833,13.294998,15.0,154.0,157.0
6434,2022-02-02 22:15:17,211626110,54.574602,11.073463,8.1,85.3,87.0
6435,2022-02-02 22:15:19,211626110,54.574612,11.073655,8.1,85.5,86.0
6436,2022-02-02 22:15:19,209183000,55.146493,13.295165,14.9,155.0,157.0
6437,2022-02-02 22:15:23,211626110,54.574623,11.073912,8.1,85.4,86.0
6438,2022-02-02 22:15:26,209183000,55.146003,13.2955,14.9,154.0,157.0
6439,2022-02-02 22:15:37,209183000,55.14532,13.296177,15.0,154.0,157.0
6440,2022-02-02 22:15:37,211626110,54.574668,11.07481,8.1,85.1,86.0
6441,2022-02-02 22:15:43,211626110,54.574688,11.075193,8.1,85.0,85.0
6442,2022-02-02 22:15:46,211626110,54.574697,11.075387,8.1,84.9,85.0
6443,2022-02-02 22:15:49,219039000,53.85225,7.892883,0.4,151.6,47.0
6444,2022-02-02 22:15:50,211626110,54.574707,11.075578,8.1,84.8,85.0
6445,2022-02-02 22:15:50,211626110,54.57471,11.075642,8.1,84.8,85.0
6446,2022-02-02 22:15:54,211626110,54.57472,11.075833,8.1,84.8,85.0
6447,2022-02-02 22:15:56,211626110,54.57473,11.076027,8.1,84.7,85.0
6448,2022-02-02 22:15:56,209183000,55.144167,13.297165,14.9,155.0,157.0
6449,2022-02-02 22:16:00,211626110,54.574743,11.076283,8.1,84.7,85.0
6450,2022-02-02 22:16:03,211626110,54.574753,11.076475,8.1,84.7,85.0
6451,2022-02-02 22:16:06,211626110,54.574765,11.076668,8.1,84.5,85.0
6452,2022-02-02 22:16:10,219039000,53.852217,7.892933,0.8,144.5,42.0
6453,2022-02-02 22:16:10,211626110,54.574775,11.07686,8.1,84.6,84.0
6454,2022-02-02 22:16:13,219003217,54.90911,9.781612,0.0,,20.0
6455,2022-02-02 22:16:13,209183000,55.142993,13.298,15.0,155.0,157.0
6456,2022-02-02 22:16:13,211626110,54.57479,11.077118,8.1,84.2,84.0
6457,2022-02-02 22:16:16,211626110,54.5748,11.07731,8.1,84.3,84.0
6458,2022-02-02 22:16:19,209183000,55.142667,13.298333,15.0,155.0,156.0
6459,2022-02-02 22:16:20,211626110,54.574812,11.077503,8.1,83.9,84.0
6460,2022-02-02 22:16:23,211626110,54.574828,11.077762,8.1,83.9,84.0
6461,2022-02-02 22:16:30,211626110,54.574852,11.078147,8.1,83.6,84.0
6462,2022-02-02 22:16:30,219039000,53.852183,7.892983,0.6,137.7,37.0
6463,2022-02-02 22:16:31,209183000,55.141993,13.298998,15.1,155.0,156.0
6464,2022-02-02 22:16:37,211626110,54.574885,11.07866,8.1,83.5,84.0
6465,2022-02-02 22:16:44,211626110,54.57491,11.079045,8.1,83.5,85.0
6466,2022-02-02 22:16:46,211626110,54.574918,11.079173,8.1,83.6,84.0
6467,2022-02-02 22:16:50,209183000,55.14083,13.3,15.0,154.0,156.0
6468,2022-02-02 22:16:51,211626110,54.57494,11.079495,8.1,83.5,84.0
6469,2022-02-02 22:16:53,211626110,54.574953,11.079688,8.1,83.6,85.0
6470,2022-02-02 22:16:56,211626110,54.574965,11.079882,8.1,83.6,85.0
6471,2022-02-02 22:16:56,209183000,55.140503,13.300167,14.8,155.0,156.0
6472,2022-02-02 22:16:59,211626110,54.574978,11.080075,8.1,83.6,84.0
6473,2022-02-02 22:17:00,219039000,53.852133,7.893067,0.4,137.9,30.0
6474,2022-02-02 22:17:03,211626110,54.574997,11.080332,8.1,83.6,85.0
6475,2022-02-02 22:17:06,211626110,54.57501,11.080525,8.1,83.7,85.0
6476,2022-02-02 22:17:10,211626110,54.575022,11.080717,8.1,83.6,85.0
6477,2022-02-02 22:17:10,219039000,53.852117,7.893083,0.5,125.1,28.0
6478,2022-02-02 22:17:13,209183000,55.139323,13.301165,14.9,154.0,156.0
6479,2022-02-02 22:17:13,211626110,54.575038,11.080973,8.1,83.8,85.0
6480,2022-02-02 22:17:17,211626110,54.575052,11.081167,8.1,83.7,85.0
6481,2022-02-02 22:17:19,209183000,55.138997,13.301498,14.9,154.0,156.0
6482,2022-02-02 22:17:20,211626110,54.575063,11.08136,8.1,83.7,85.0
6484,2022-02-02 22:17:23,211626110,54.57508,11.081617,8.1,83.7,84.0
6485,2022-02-02 22:17:30,211626110,54.575105,11.082002,8.1,83.8,84.0
6486,2022-02-02 22:17:30,219039000,53.8521,7.89315,0.4,124.4,22.0
6487,2022-02-02 22:17:37,209183000,55.137843,13.302425,14.8,155.0,156.0
6488,2022-02-02 22:17:37,211626110,54.57514,11.082515,8.1,83.7,84.0
6489,2022-02-02 22:17:44,211626110,54.575165,11.082902,8.1,83.6,84.0
6490,2022-02-02 22:17:46,211626110,54.575175,11.08303,8.1,83.7,85.0
6492,2022-02-02 22:17:50,219039000,53.852083,7.893217,0.5,117.4,17.0
6493,2022-02-02 22:17:50,211626110,54.575195,11.083353,8.1,83.5,84.0
6494,2022-02-02 22:17:53,211626110,54.575205,11.083482,8.2,83.7,85.0
6495,2022-02-02 22:17:56,209183000,55.136663,13.303332,14.8,155.0,156.0
6496,2022-02-02 22:17:57,211626110,54.57522,11.08374,8.1,83.7,85.0
6497,2022-02-02 22:18:00,219039000,53.852067,7.89325,0.5,115.7,14.0
6498,2022-02-02 22:18:00,211626110,54.575233,11.083933,8.2,83.6,85.0
6499,2022-02-02 22:18:03,211626110,54.575248,11.084192,8.2,83.8,85.0
6500,2022-02-02 22:18:06,211626110,54.57526,11.084387,8.2,83.8,84.0
6501,2022-02-02 22:18:08,209183000,55.135993,13.304,15.0,154.0,156.0
6502,2022-02-02 22:18:10,211626110,54.575275,11.084645,8.2,83.8,84.0
6503,2022-02-02 22:18:14,211626110,54.575287,11.08484,8.2,83.9,85.0
6504,2022-02-02 22:18:17,211626110,54.575297,11.085033,8.2,83.9,84.0
6505,2022-02-02 22:18:20,211626110,54.575308,11.085227,8.2,84.0,84.0
6506,2022-02-02 22:18:22,211626110,54.575323,11.085485,8.2,83.9,86.0
6507,2022-02-02 22:18:23,211187510,54.247347,9.614377,8.2,11.2,14.0
6508,2022-02-02 22:18:26,209183000,55.13484,13.304832,14.9,155.0,157.0
6509,2022-02-02 22:18:30,211626110,54.575345,11.085872,8.2,84.0,88.0
6510,2022-02-02 22:18:32,209183000,55.134497,13.305165,15.0,155.0,157.0
6511,2022-02-02 22:18:37,211626110,54.575373,11.086387,8.2,84.8,88.0
6512,2022-02-02 22:18:44,211626110,54.575392,11.086775,8.2,85.5,88.0
6513,2022-02-02 22:18:46,211626110,54.575397,11.086905,8.2,85.6,88.0
6514,2022-02-02 22:18:50,209183000,55.133333,13.306167,15.0,154.0,157.0
6515,2022-02-02 22:18:50,211626110,54.575408,11.087163,8.2,85.9,89.0
6516,2022-02-02 22:18:53,211626110,54.575417,11.087422,8.1,86.2,89.0
6517,2022-02-02 22:18:57,211626110,54.575425,11.087615,8.1,86.1,88.0
6518,2022-02-02 22:19:00,211626110,54.575433,11.087873,8.1,86.8,88.0
6519,2022-02-02 22:19:03,211626110,54.575438,11.088068,8.1,86.6,88.0
6520,2022-02-02 22:19:06,211626110,54.575445,11.088262,8.1,86.8,89.0
6521,2022-02-02 22:19:10,211626110,54.57545,11.088455,8.1,87.1,89.0
6522,2022-02-02 22:19:13,209183000,55.131827,13.307332,14.8,154.0,156.0
6523,2022-02-02 22:19:14,211626110,54.575457,11.088713,8.1,87.2,88.0
6524,2022-02-02 22:19:15,219003217,54.909078,9.781662,0.0,,20.0
6525,2022-02-02 22:19:17,211626110,54.575462,11.088908,8.1,87.5,89.0
6526,2022-02-02 22:19:19,211626110,54.575467,11.089102,8.1,87.5,89.0
6527,2022-02-02 22:19:24,211626110,54.575473,11.08936,8.1,87.6,90.0
6528,2022-02-02 22:19:26,209183000,55.130997,13.308,14.8,155.0,156.0
6529,2022-02-02 22:19:29,211626110,54.575482,11.089747,8.1,87.9,89.0
6530,2022-02-02 22:19:30,219039000,53.852033,7.89355,0.4,102.1,351.0
6531,2022-02-02 22:19:36,211626110,54.57549,11.090263,8.1,88.4,88.0
6532,2022-02-02 22:19:38,209183000,55.13033,13.3085,14.7,154.0,156.0
6533,2022-02-02 22:19:44,211626110,54.575497,11.090652,8.1,88.5,90.0
6534,2022-02-02 22:19:44,209183000,55.130003,13.308832,15.0,155.0,156.0
6535,2022-02-02 22:19:45,211626110,54.575498,11.09078,8.1,88.6,89.0
6536,2022-02-02 22:19:50,219039000,53.85205,7.893617,0.3,92.6,346.0
6537,2022-02-02 22:19:50,211626110,54.575503,11.09104,8.1,88.7,89.0
6538,2022-02-02 22:19:54,211626110,54.575505,11.091298,8.1,88.8,88.0
6539,2022-02-02 22:19:57,211626110,54.575508,11.091492,8.1,88.7,88.0
6540,2022-02-02 22:20:00,211626110,54.57551,11.091687,8.1,88.7,88.0
6541,2022-02-02 22:20:04,211626110,54.575513,11.091945,8.1,88.6,89.0
6542,2022-02-02 22:20:06,211626110,54.575517,11.092138,8.1,88.7,89.0
6543,2022-02-02 22:20:09,211626110,54.57552,11.092397,8.1,88.7,88.0
6544,2022-02-02 22:20:10,219039000,53.85205,7.893667,0.4,87.1,341.0
6545,2022-02-02 22:20:13,209183000,55.128167,13.310333,14.8,155.0,156.0
6546,2022-02-02 22:20:17,211626110,54.575525,11.092785,8.1,88.9,88.0
6547,2022-02-02 22:20:19,219039000,53.85205,7.8937,0.3,73.2,339.0
6548,2022-02-02 22:20:20,211626110,54.575528,11.092978,8.1,88.6,87.0
6549,2022-02-02 22:20:23,211626110,54.575532,11.093238,8.1,88.8,87.0
6550,2022-02-02 22:20:26,209183000,55.127337,13.310998,15.0,156.0,156.0
6551,2022-02-02 22:20:30,219039000,53.85205,7.893717,0.3,79.3,337.0
6552,2022-02-02 22:20:31,211626110,54.575538,11.09369,8.1,88.4,86.0
6553,2022-02-02 22:20:37,211626110,54.575547,11.094145,8.1,87.9,85.0
6554,2022-02-02 22:20:38,211626110,54.575547,11.094145,8.1,87.9,85.0
6555,2022-02-02 22:20:43,211626110,54.575557,11.094533,8.1,87.5,86.0
6556,2022-02-02 22:20:44,209183000,55.126333,13.311998,14.9,156.0,156.0
6557,2022-02-02 22:20:46,211626110,54.57556,11.094663,8.1,87.4,87.0
6559,2022-02-02 22:20:50,219039000,53.852067,7.893767,0.3,75.5,332.0
6560,2022-02-02 22:20:50,211626110,54.575568,11.094987,8.2,87.4,88.0
6561,2022-02-02 22:20:53,211626110,54.575573,11.095182,8.1,87.3,88.0
6562,2022-02-02 22:20:56,211626110,54.575578,11.095375,8.2,87.4,87.0
6563,2022-02-02 22:21:00,211626110,54.575585,11.095635,8.2,87.5,86.0
6564,2022-02-02 22:21:01,209183000,55.125163,13.312833,14.8,155.0,156.0
6565,2022-02-02 22:21:03,211626110,54.575588,11.095765,8.2,87.4,85.0
6566,2022-02-02 22:21:06,211626110,54.575597,11.096025,8.2,87.3,85.0
6567,2022-02-02 22:21:10,219039000,53.852067,7.893783,0.2,75.5,328.0
6568,2022-02-02 22:21:10,211626110,54.575602,11.09622,8.2,87.0,86.0
6569,2022-02-02 22:21:13,209183000,55.124497,13.313498,14.7,155.0,156.0
6570,2022-02-02 22:21:14,211626110,54.57561,11.09648,8.2,86.8,87.0
6571,2022-02-02 22:21:16,211626110,54.575617,11.09668,8.2,86.9,89.0
6572,2022-02-02 22:21:19,209183000,55.124,13.313665,14.9,155.0,156.0
6573,2022-02-02 22:21:19,219039000,53.852067,7.8938,0.1,74.6,326.0
6574,2022-02-02 22:21:20,211626110,54.575625,11.096945,8.2,87.1,88.0
6575,2022-02-02 22:21:22,211626110,54.575632,11.097143,8.2,87.2,88.0
6576,2022-02-02 22:21:29,219039000,53.852083,7.893817,0.2,62.4,324.0
6577,2022-02-02 22:21:30,211626110,54.575645,11.097607,8.2,87.5,87.0
6578,2022-02-02 22:21:32,209183000,55.123323,13.314333,14.8,155.0,157.0
6579,2022-02-02 22:21:37,211626110,54.575658,11.09807,8.2,87.6,87.0
6580,2022-02-02 22:21:38,209183000,55.122997,13.314667,14.8,155.0,157.0
6581,2022-02-02 22:21:39,219039000,53.852083,7.893817,0.1,60.7,323.0
6582,2022-02-02 22:21:43,211626110,54.57567,11.098465,8.2,87.5,86.0
6583,2022-02-02 22:21:44,209183000,55.122663,13.315,14.9,155.0,157.0
6584,2022-02-02 22:21:46,211626110,54.575675,11.098598,8.2,87.5,86.0
6585,2022-02-02 22:21:50,219039000,53.852083,7.893833,0.1,61.1,321.0
6586,2022-02-02 22:21:51,211626110,54.575685,11.098925,8.2,87.3,85.0
6587,2022-02-02 22:21:54,211626110,54.575692,11.099125,8.2,87.3,86.0
6588,2022-02-02 22:21:57,211626110,54.575697,11.099322,8.2,87.3,87.0
6589,2022-02-02 22:22:00,211626110,54.575703,11.099518,8.2,87.3,86.0
6590,2022-02-02 22:22:01,219039000,53.852083,7.893833,0.1,50.3,319.0
6591,2022-02-02 22:22:04,211626110,54.575712,11.099782,8.2,87.3,86.0
6592,2022-02-02 22:22:06,211626110,54.575717,11.099978,8.2,87.3,87.0
6593,2022-02-02 22:22:08,209183000,55.12116,13.316165,14.7,156.0,156.0
6594,2022-02-02 22:22:10,211626110,54.575723,11.100178,8.2,87.4,87.0
6595,2022-02-02 22:22:14,211626110,54.575732,11.100442,8.2,87.5,87.0
6596,2022-02-02 22:22:14,219003217,54.909108,9.781667,0.0,,19.0
6597,2022-02-02 22:22:16,211626110,54.575737,11.100638,8.2,87.7,88.0
6598,2022-02-02 22:22:19,209183000,55.12033,13.316667,14.9,155.0,156.0
6599,2022-02-02 22:22:20,211626110,54.575743,11.1009,8.2,87.8,88.0
6600,2022-02-02 22:22:24,211626110,54.575747,11.101097,8.2,88.0,88.0
6601,2022-02-02 22:22:26,209183000,55.119997,13.317165,14.7,155.0,156.0
6602,2022-02-02 22:22:30,211626110,54.575755,11.10149,8.2,88.3,88.0
6603,2022-02-02 22:22:32,209183000,55.119547,13.31739,14.7,155.0,156.0
6604,2022-02-02 22:22:37,211626110,54.575765,11.102005,8.2,88.5,88.0
6605,2022-02-02 22:22:44,209183000,55.11883,13.317998,14.8,155.0,156.0
6606,2022-02-02 22:22:44,211626110,54.575772,11.102392,8.2,88.6,88.0
6607,2022-02-02 22:22:46,211626110,54.575773,11.102522,8.2,88.7,88.0
6608,2022-02-02 22:22:50,211626110,54.575777,11.10278,8.2,88.9,88.0
6609,2022-02-02 22:22:53,211626110,54.57578,11.103038,8.2,88.9,88.0
6610,2022-02-02 22:22:57,211626110,54.575783,11.103233,8.2,89.1,88.0
6611,2022-02-02 22:23:00,211626110,54.575785,11.103427,8.2,89.1,88.0
6612,2022-02-02 22:23:04,211626110,54.575788,11.103687,8.2,89.2,88.0
6613,2022-02-02 22:23:06,211626110,54.57579,11.103882,8.2,89.1,88.0
6614,2022-02-02 22:23:08,209183000,55.117333,13.319167,14.7,156.0,156.0
6615,2022-02-02 22:23:10,211626110,54.575792,11.104077,8.2,89.1,87.0
6616,2022-02-02 22:23:14,211626110,54.575795,11.104337,8.2,89.1,87.0
6617,2022-02-02 22:23:17,211626110,54.575797,11.104532,8.2,89.1,87.0
6618,2022-02-02 22:23:20,211626110,54.575798,11.104727,8.2,89.0,87.0
6619,2022-02-02 22:23:24,211626110,54.575802,11.104987,8.2,88.9,87.0
6620,2022-02-02 22:23:26,209183000,55.11617,13.320165,14.7,155.0,156.0
6621,2022-02-02 22:23:30,211626110,54.575807,11.105375,8.2,88.7,86.0
6622,2022-02-02 22:23:34,211626110,54.57581,11.105635,8.2,88.6,86.0
6623,2022-02-02 22:23:37,211626110,54.575813,11.105895,8.2,88.4,86.0
6624,2022-02-02 22:23:40,211626110,54.575817,11.106025,8.2,88.3,85.0
6625,2022-02-02 22:23:44,211626110,54.57582,11.106285,8.2,88.1,86.0
6626,2022-02-02 22:23:46,211626110,54.575823,11.106415,8.2,88.0,87.0
6628,2022-02-02 22:23:49,211626110,54.575828,11.106675,8.2,88.0,88.0
6629,2022-02-02 22:23:53,211626110,54.575835,11.106937,8.2,88.0,87.0
6630,2022-02-02 22:23:57,211626110,54.575838,11.107132,8.2,88.3,87.0
6631,2022-02-02 22:24:04,211626110,54.575847,11.107587,8.2,88.3,87.0
6632,2022-02-02 22:24:06,211626110,54.57585,11.107782,8.2,88.3,88.0
6633,2022-02-02 22:24:11,211626110,54.575855,11.108042,8.2,88.4,87.0
6634,2022-02-02 22:24:14,211626110,54.575858,11.108237,8.2,88.5,89.0
6635,2022-02-02 22:24:17,211626110,54.575862,11.108432,8.2,88.7,89.0
6636,2022-02-02 22:24:21,211626110,54.575865,11.108692,8.2,88.8,89.0
6637,2022-02-02 22:24:23,211626110,54.575867,11.108887,8.2,88.9,90.0
6638,2022-02-02 22:24:25,209183000,55.1125,13.323,14.7,156.0,157.0
6639,2022-02-02 22:24:36,211626110,54.575872,11.109797,8.1,90.1,92.0
6640,2022-02-02 22:24:44,211626110,54.57587,11.110185,8.2,90.7,91.0
6641,2022-02-02 22:24:46,211626110,54.57587,11.110315,8.2,90.8,90.0
6642,2022-02-02 22:24:50,211626110,54.575867,11.11064,8.2,91.1,91.0
